orig_idx,failureType,y
231413,[['Edge-Ring']],3
720158,[['none']],8
775205,[['Edge-Loc']],2
784463,[['none']],8
785286,[['none']],8
281921,[['Edge-Ring']],3
794894,[['none']],8
144906,[['Edge-Ring']],3
648651,[['none']],8
752079,[['none']],8
141286,[['Edge-Ring']],3
774269,[['none']],8
715681,[['none']],8
772756,[['Loc']],4
776666,[['none']],8
692801,[['none']],8
803858,[['none']],8
693608,[['none']],8
745764,[['none']],8
680348,[['none']],8
685420,[['none']],8
640510,[['none']],8
685117,[['none']],8
798325,[['none']],8
772431,[['none']],8
200187,[['Edge-Ring']],3
761235,[['none']],8
801765,[['none']],8
650220,[['none']],8
769047,[['none']],8
735351,[['none']],8
793418,[['none']],8
706649,[['none']],8
744144,[['Edge-Ring']],3
646797,[['none']],8
677261,[['none']],8
712782,[['none']],8
279897,[['Donut']],1
644863,[['none']],8
713878,[['none']],8
695026,[['none']],8
689763,[['none']],8
329628,[['Edge-Ring']],3
712240,[['none']],8
801523,[['none']],8
714009,[['none']],8
725837,[['none']],8
740140,[['none']],8
586434,[['Center']],0
797637,[['none']],8
647070,[['none']],8
681442,[['none']],8
718755,[['none']],8
806860,[['Loc']],4
434660,[['Edge-Ring']],3
696087,[['Loc']],4
676426,[['none']],8
760311,[['none']],8
746465,[['none']],8
641710,[['none']],8
756906,[['none']],8
701817,[['none']],8
774500,[['Center']],0
732160,[['none']],8
733240,[['none']],8
793212,[['none']],8
761251,[['none']],8
727693,[['none']],8
253016,[['none']],8
722990,[['none']],8
798472,[['none']],8
759316,[['none']],8
777377,[['none']],8
729516,[['none']],8
755635,[['none']],8
811129,[['none']],8
688830,[['none']],8
627956,[['Center']],0
783690,[['none']],8
737991,[['none']],8
711012,[['none']],8
656496,[['none']],8
253232,[['none']],8
712784,[['none']],8
760070,[['none']],8
804799,[['none']],8
802227,[['none']],8
788290,[['none']],8
210910,[['Center']],0
644956,[['none']],8
247310,[['none']],8
649540,[['none']],8
736315,[['Edge-Loc']],2
652046,[['none']],8
690852,[['none']],8
756529,[['none']],8
652792,[['none']],8
721806,[['none']],8
716376,[['none']],8
751074,[['none']],8
677205,[['none']],8
702324,[['none']],8
792629,[['none']],8
691385,[['none']],8
705940,[['none']],8
768639,[['none']],8
692128,[['none']],8
774227,[['none']],8
746399,[['none']],8
415994,[['Edge-Loc']],2
743824,[['Edge-Ring']],3
714372,[['none']],8
801138,[['none']],8
760172,[['none']],8
253003,[['none']],8
719060,[['none']],8
771154,[['Loc']],4
704255,[['none']],8
660589,[['none']],8
279504,[['Donut']],1
773622,[['none']],8
268825,[['Edge-Ring']],3
723324,[['none']],8
723870,[['none']],8
705202,[['none']],8
737112,[['none']],8
780774,[['none']],8
750538,[['none']],8
680176,[['none']],8
764709,[['Center']],0
687377,[['none']],8
722601,[['none']],8
777245,[['none']],8
712737,[['none']],8
773217,[['Random']],6
733574,[['none']],8
720333,[['none']],8
730105,[['none']],8
807918,[['none']],8
809114,[['none']],8
5271,[['Edge-Loc']],2
713873,[['none']],8
806000,[['none']],8
714622,[['none']],8
720578,[['Edge-Loc']],2
350344,[['Edge-Ring']],3
186354,[['Edge-Ring']],3
675987,[['none']],8
776077,[['none']],8
789365,[['Edge-Loc']],2
245843,[['none']],8
253245,[['none']],8
746016,[['none']],8
747577,[['none']],8
714513,[['none']],8
655168,[['none']],8
761079,[['none']],8
767553,[['none']],8
773899,[['none']],8
731718,[['Scratch']],7
795986,[['none']],8
778784,[['none']],8
6451,[['Edge-Loc']],2
641254,[['none']],8
805212,[['none']],8
724525,[['none']],8
766641,[['none']],8
19203,[['Random']],6
687328,[['none']],8
757590,[['none']],8
768572,[['none']],8
801032,[['none']],8
776078,[['none']],8
751582,[['none']],8
795850,[['none']],8
645196,[['none']],8
705686,[['none']],8
713074,[['none']],8
740123,[['none']],8
769492,[['none']],8
24329,[['Edge-Ring']],3
798234,[['Edge-Loc']],2
688295,[['none']],8
252544,[['none']],8
787967,[['none']],8
781864,[['none']],8
799694,[['none']],8
701374,[['none']],8
759693,[['none']],8
377461,[['Edge-Ring']],3
761191,[['none']],8
691264,[['none']],8
715797,[['none']],8
6721,[['Random']],6
745269,[['none']],8
769859,[['Loc']],4
797077,[['none']],8
703261,[['none']],8
144888,[['Edge-Ring']],3
754517,[['none']],8
689576,[['none']],8
778812,[['none']],8
728742,[['none']],8
757503,[['none']],8
704003,[['none']],8
749443,[['none']],8
759951,[['none']],8
643116,[['Loc']],4
655515,[['none']],8
777180,[['none']],8
723628,[['none']],8
708158,[['none']],8
528135,[['Center']],0
639769,[['none']],8
1315,[['none']],8
696593,[['none']],8
687614,[['none']],8
242426,[['none']],8
768787,[['none']],8
776422,[['Edge-Loc']],2
782923,[['none']],8
807376,[['none']],8
678389,[['none']],8
720756,[['none']],8
707939,[['none']],8
755949,[['none']],8
742979,[['none']],8
680808,[['Loc']],4
587825,[['Center']],0
648522,[['none']],8
783127,[['none']],8
660052,[['none']],8
811188,[['none']],8
712734,[['none']],8
719190,[['Edge-Loc']],2
268762,[['Edge-Ring']],3
652539,[['none']],8
810304,[['none']],8
346859,[['Edge-Ring']],3
782,[['none']],8
59362,[['Edge-Loc']],2
242399,[['none']],8
247170,[['none']],8
641894,[['none']],8
681474,[['none']],8
760298,[['Random']],6
573653,[['Center']],0
58137,[['Edge-Loc']],2
707735,[['none']],8
689041,[['none']],8
305216,[['Scratch']],7
746391,[['none']],8
1829,[['none']],8
216067,[['Edge-Ring']],3
691481,[['none']],8
393437,[['Center']],0
696777,[['none']],8
691094,[['none']],8
810146,[['none']],8
777339,[['none']],8
757863,[['none']],8
5172,[['none']],8
748281,[['none']],8
761313,[['none']],8
657672,[['Center']],0
187881,[['Edge-Ring']],3
745238,[['none']],8
754953,[['none']],8
745185,[['none']],8
758631,[['none']],8
789164,[['none']],8
722069,[['none']],8
586762,[['Center']],0
279973,[['Loc']],4
679996,[['none']],8
744449,[['none']],8
734479,[['none']],8
653554,[['none']],8
7543,[['none']],8
692453,[['none']],8
748316,[['none']],8
73659,[['Loc']],4
802771,[['Scratch']],7
649558,[['none']],8
721961,[['none']],8
282461,[['Edge-Ring']],3
393459,[['Center']],0
771814,[['none']],8
701598,[['none']],8
725984,[['none']],8
790528,[['none']],8
1734,[['none']],8
782879,[['none']],8
699754,[['none']],8
783732,[['none']],8
242147,[['none']],8
681410,[['none']],8
377274,[['Edge-Ring']],3
759868,[['none']],8
758261,[['none']],8
767759,[['none']],8
5259,[['none']],8
714764,[['none']],8
725271,[['none']],8
756065,[['Loc']],4
794418,[['none']],8
749483,[['none']],8
639892,[['none']],8
781766,[['none']],8
769508,[['none']],8
646226,[['none']],8
700602,[['none']],8
793848,[['none']],8
660505,[['none']],8
658482,[['none']],8
769853,[['none']],8
738815,[['none']],8
788196,[['none']],8
743958,[['Edge-Ring']],3
199551,[['Edge-Ring']],3
727033,[['none']],8
763943,[['none']],8
790656,[['none']],8
557054,[['Center']],0
777888,[['none']],8
789000,[['none']],8
798376,[['none']],8
157641,[['Edge-Ring']],3
724693,[['none']],8
796516,[['none']],8
732974,[['none']],8
759340,[['none']],8
743891,[['Edge-Ring']],3
769303,[['none']],8
690009,[['none']],8
710296,[['none']],8
3493,[['none']],8
759392,[['none']],8
760969,[['none']],8
738832,[['none']],8
646768,[['none']],8
683604,[['none']],8
691883,[['none']],8
245036,[['none']],8
702055,[['none']],8
752864,[['none']],8
645219,[['none']],8
680607,[['none']],8
697658,[['none']],8
775855,[['none']],8
710612,[['none']],8
775510,[['none']],8
710068,[['none']],8
708558,[['none']],8
713926,[['none']],8
725269,[['none']],8
808975,[['none']],8
656388,[['none']],8
642230,[['none']],8
780157,[['none']],8
659195,[['none']],8
688355,[['none']],8
685357,[['none']],8
808884,[['none']],8
791156,[['none']],8
729579,[['none']],8
625052,[['Loc']],4
681170,[['none']],8
722814,[['none']],8
770903,[['none']],8
106301,[['Loc']],4
768960,[['none']],8
21446,[['Edge-Ring']],3
720598,[['none']],8
739693,[['none']],8
699632,[['none']],8
629582,[['Center']],0
715671,[['none']],8
5317,[['none']],8
704265,[['none']],8
756220,[['none']],8
768139,[['none']],8
691835,[['none']],8
766628,[['none']],8
777185,[['none']],8
690965,[['none']],8
747259,[['none']],8
775349,[['none']],8
799860,[['none']],8
244457,[['none']],8
703497,[['none']],8
730335,[['none']],8
87262,[['Loc']],4
744663,[['none']],8
653943,[['none']],8
14118,[['Edge-Ring']],3
745002,[['none']],8
650485,[['none']],8
528082,[['Center']],0
763417,[['none']],8
696573,[['none']],8
244905,[['none']],8
639917,[['none']],8
715819,[['none']],8
802451,[['none']],8
688653,[['none']],8
744914,[['none']],8
796452,[['none']],8
717017,[['none']],8
691214,[['none']],8
784038,[['none']],8
123151,[['Scratch']],7
708781,[['none']],8
715628,[['none']],8
776305,[['none']],8
677058,[['none']],8
778041,[['none']],8
775684,[['none']],8
640766,[['none']],8
774014,[['none']],8
756462,[['none']],8
722861,[['none']],8
456212,[['Edge-Ring']],3
95400,[['Edge-Ring']],3
758584,[['none']],8
751510,[['none']],8
796480,[['none']],8
742908,[['none']],8
709768,[['none']],8
720365,[['none']],8
682957,[['none']],8
745381,[['none']],8
694316,[['none']],8
803044,[['none']],8
21500,[['Edge-Ring']],3
734438,[['none']],8
587740,[['Center']],0
642069,[['none']],8
679592,[['none']],8
695916,[['none']],8
590078,[['Center']],0
4486,[['none']],8
801015,[['none']],8
766430,[['none']],8
805388,[['none']],8
653981,[['none']],8
739635,[['none']],8
795214,[['none']],8
769011,[['none']],8
704704,[['none']],8
1133,[['none']],8
686371,[['none']],8
761535,[['none']],8
775774,[['none']],8
732333,[['none']],8
730586,[['none']],8
646552,[['none']],8
726832,[['none']],8
654672,[['none']],8
645630,[['Edge-Loc']],2
743286,[['none']],8
753894,[['none']],8
252406,[['none']],8
739846,[['none']],8
680402,[['none']],8
753034,[['none']],8
715611,[['none']],8
792157,[['none']],8
782617,[['none']],8
721947,[['none']],8
755634,[['none']],8
733710,[['none']],8
298689,[['Loc']],4
784975,[['none']],8
677578,[['none']],8
759849,[['none']],8
716684,[['none']],8
652950,[['none']],8
721466,[['none']],8
782875,[['none']],8
776664,[['none']],8
693748,[['none']],8
655510,[['none']],8
676748,[['none']],8
756372,[['none']],8
84142,[['Center']],0
629638,[['Center']],0
706285,[['none']],8
748539,[['none']],8
650530,[['none']],8
690181,[['Loc']],4
216750,[['Edge-Ring']],3
706738,[['none']],8
800087,[['none']],8
769660,[['none']],8
780205,[['none']],8
675716,[['none']],8
706430,[['none']],8
728393,[['Edge-Ring']],3
802155,[['none']],8
685498,[['none']],8
675205,[['none']],8
733502,[['none']],8
758142,[['Edge-Loc']],2
691547,[['none']],8
772986,[['none']],8
777923,[['none']],8
778233,[['none']],8
750369,[['none']],8
811025,[['none']],8
677366,[['none']],8
777267,[['none']],8
776265,[['none']],8
591355,[['Center']],0
790549,[['none']],8
658530,[['none']],8
5929,[['none']],8
785074,[['none']],8
765796,[['none']],8
653639,[['none']],8
6122,[['none']],8
652744,[['none']],8
808287,[['none']],8
732432,[['none']],8
722558,[['none']],8
806334,[['none']],8
754538,[['none']],8
21145,[['Edge-Ring']],3
678391,[['none']],8
701989,[['none']],8
760763,[['none']],8
720901,[['none']],8
715255,[['none']],8
744529,[['none']],8
736353,[['none']],8
757438,[['none']],8
733048,[['none']],8
727981,[['none']],8
694256,[['none']],8
737507,[['none']],8
690987,[['none']],8
654710,[['none']],8
740298,[['none']],8
693781,[['none']],8
768032,[['none']],8
751683,[['none']],8
691130,[['none']],8
725343,[['none']],8
724136,[['none']],8
807441,[['none']],8
690105,[['none']],8
247226,[['none']],8
784935,[['none']],8
791475,[['none']],8
772972,[['none']],8
3367,[['Edge-Loc']],2
627886,[['Center']],0
5388,[['none']],8
714085,[['none']],8
643766,[['none']],8
693915,[['none']],8
642529,[['none']],8
739943,[['none']],8
784814,[['none']],8
757964,[['none']],8
698399,[['none']],8
730188,[['none']],8
772392,[['none']],8
1670,[['none']],8
727779,[['none']],8
711622,[['none']],8
754777,[['none']],8
779823,[['none']],8
86295,[['Center']],0
678110,[['none']],8
346965,[['Edge-Ring']],3
718301,[['none']],8
795913,[['none']],8
768397,[['none']],8
715925,[['none']],8
783610,[['none']],8
742523,[['none']],8
7269,[['Loc']],4
745257,[['none']],8
760971,[['none']],8
6742,[['none']],8
784671,[['none']],8
687355,[['none']],8
781653,[['none']],8
712530,[['none']],8
695960,[['none']],8
693551,[['none']],8
675823,[['none']],8
687753,[['none']],8
658691,[['none']],8
700133,[['none']],8
684262,[['none']],8
793973,[['none']],8
810109,[['none']],8
644694,[['none']],8
773307,[['none']],8
765910,[['none']],8
759865,[['none']],8
729417,[['Edge-Loc']],2
733462,[['none']],8
689631,[['none']],8
751670,[['none']],8
747124,[['none']],8
786445,[['none']],8
811018,[['Scratch']],7
243268,[['Random']],6
251904,[['none']],8
680024,[['none']],8
650044,[['none']],8
711514,[['none']],8
658002,[['none']],8
701116,[['none']],8
723302,[['none']],8
733345,[['none']],8
654306,[['none']],8
778526,[['none']],8
750707,[['none']],8
788009,[['none']],8
758861,[['none']],8
656680,[['none']],8
811088,[['Edge-Ring']],3
786074,[['none']],8
728322,[['Edge-Ring']],3
333985,[['Edge-Ring']],3
647464,[['none']],8
796920,[['none']],8
798560,[['none']],8
657402,[['none']],8
787611,[['none']],8
679992,[['none']],8
787309,[['none']],8
782715,[['none']],8
678647,[['none']],8
699913,[['none']],8
650115,[['none']],8
586547,[['Center']],0
648591,[['none']],8
735712,[['none']],8
652949,[['none']],8
761414,[['none']],8
707042,[['none']],8
778954,[['none']],8
677696,[['none']],8
655564,[['none']],8
716717,[['none']],8
199880,[['Edge-Ring']],3
783281,[['none']],8
700947,[['none']],8
253815,[['Edge-Ring']],3
776520,[['Loc']],4
385398,[['Edge-Ring']],3
733941,[['none']],8
710288,[['none']],8
640386,[['none']],8
685995,[['none']],8
808112,[['none']],8
759212,[['none']],8
677749,[['none']],8
790036,[['none']],8
3967,[['none']],8
724189,[['none']],8
705729,[['none']],8
680480,[['none']],8
714468,[['none']],8
1161,[['none']],8
687547,[['none']],8
747005,[['none']],8
720687,[['none']],8
249228,[['none']],8
743074,[['none']],8
726402,[['none']],8
769594,[['none']],8
756828,[['Edge-Loc']],2
800699,[['none']],8
245114,[['none']],8
688783,[['none']],8
781684,[['none']],8
688904,[['none']],8
748349,[['none']],8
767949,[['none']],8
694563,[['none']],8
792200,[['none']],8
749179,[['none']],8
733829,[['none']],8
776176,[['none']],8
5445,[['none']],8
708769,[['none']],8
141356,[['Edge-Ring']],3
729883,[['none']],8
646693,[['none']],8
21015,[['Edge-Ring']],3
651549,[['none']],8
779492,[['none']],8
777224,[['none']],8
712473,[['none']],8
778550,[['none']],8
699032,[['none']],8
763334,[['none']],8
730275,[['none']],8
788314,[['none']],8
794875,[['none']],8
737674,[['none']],8
706663,[['none']],8
767581,[['none']],8
693263,[['none']],8
769138,[['none']],8
762760,[['none']],8
719995,[['none']],8
796316,[['none']],8
646625,[['none']],8
703537,[['none']],8
802650,[['none']],8
752221,[['none']],8
698606,[['none']],8
644168,[['none']],8
756787,[['none']],8
702439,[['none']],8
785300,[['none']],8
655328,[['none']],8
650543,[['none']],8
762068,[['none']],8
650688,[['none']],8
685504,[['none']],8
710313,[['none']],8
655326,[['none']],8
724130,[['none']],8
650638,[['none']],8
792077,[['none']],8
780305,[['none']],8
754466,[['none']],8
680844,[['Donut']],1
641317,[['none']],8
776733,[['none']],8
757452,[['none']],8
656517,[['none']],8
247157,[['Scratch']],7
6785,[['none']],8
727597,[['none']],8
808888,[['none']],8
701875,[['none']],8
703924,[['none']],8
719866,[['none']],8
350347,[['Edge-Ring']],3
759044,[['none']],8
4491,[['none']],8
724750,[['none']],8
760042,[['none']],8
806350,[['none']],8
730097,[['none']],8
441625,[['Edge-Ring']],3
694424,[['none']],8
689530,[['none']],8
719077,[['none']],8
692561,[['none']],8
785358,[['none']],8
694797,[['none']],8
805712,[['none']],8
781685,[['none']],8
684365,[['none']],8
648491,[['none']],8
656423,[['none']],8
811028,[['none']],8
730647,[['none']],8
784857,[['none']],8
679517,[['none']],8
681312,[['Scratch']],7
735430,[['none']],8
650448,[['none']],8
725477,[['none']],8
778086,[['none']],8
724664,[['none']],8
790071,[['none']],8
772875,[['none']],8
679100,[['none']],8
243572,[['Edge-Ring']],3
699238,[['none']],8
82277,[['Edge-Loc']],2
797187,[['none']],8
12687,[['Edge-Ring']],3
765027,[['none']],8
785850,[['none']],8
785361,[['none']],8
794142,[['none']],8
643022,[['none']],8
658522,[['none']],8
